order_id,order_date,ship_date,region,segment,category,sub_category,product_name,sales,profit,discount,quantity,ship_mode
CA-2014-139892,9/8/2014,9/12/2014,Central,Consumer,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,-453.849,0.8,5,Standard Class
CA-2014-139892,9/8/2014,9/12/2014,Central,Consumer,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,8.9985,0.2,3,Standard Class
CA-2014-118962,8/5/2014,8/9/2014,West,Consumer,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6� x 11�",20.94,9.8418,0,3,Standard Class
CA-2014-118962,8/5/2014,8/9/2014,West,Consumer,Office Supplies,Paper,Xerox 1913,110.96,53.2608,0,2,Standard Class
CA-2014-118962,8/5/2014,8/9/2014,West,Consumer,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,21.259,0.2,7,Standard Class
US-2014-100853,9/14/2014,9/19/2014,Central,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,-131.12,0.8,2,Standard Class
US-2014-100853,9/14/2014,9/19/2014,Central,Corporate,Office Supplies,Labels,Avery 51,20.16,6.552,0.2,4,Standard Class
US-2017-152366,4/21/2017,4/25/2017,Central,Consumer,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,-243.16,0.8,4,Second Class
US-2015-101511,11/21/2015,11/23/2015,East,Consumer,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,-11.3372,0.3,7,Second Class
US-2015-101511,11/21/2015,11/23/2015,East,Consumer,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,-3.7715,0.2,5,Second Class
CA-2015-137225,12/15/2015,12/19/2015,East,Home Office,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1.4104,0,1,Standard Class
CA-2014-166191,12/5/2014,12/9/2014,Central,Corporate,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,1.8612,0.2,2,Second Class
CA-2014-166191,12/5/2014,12/9/2014,Central,Corporate,Technology,Accessories,Imation�Secure+ Hardware Encrypted USB 2.0�Flash Drive; 16GB,408.744,76.6395,0.2,7,Second Class
CA-2014-158274,11/19/2014,11/24/2014,South,Home Office,Technology,Phones,AT&T TR1909W,503.96,131.0296,0,4,Second Class
CA-2014-158274,11/19/2014,11/24/2014,South,Home Office,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,41.986,0,5,Second Class
CA-2014-158274,11/19/2014,11/24/2014,South,Home Office,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,7.25,0,2,Second Class
CA-2016-105018,11/28/2016,12/2/2016,East,Consumer,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,3.4368,0,2,Standard Class
CA-2014-123260,8/26/2014,8/30/2014,West,Home Office,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,22.984,0,8,Standard Class
CA-2016-157000,7/16/2016,7/22/2016,Central,Corporate,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3.7224,0.2,3,Standard Class
CA-2016-157000,7/16/2016,7/22/2016,Central,Corporate,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,6.255,0.2,3,Standard Class
CA-2015-102281,10/12/2015,10/14/2015,East,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,112.392,0.2,4,First Class
CA-2015-102281,10/12/2015,10/14/2015,East,Home Office,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,20.0928,0,6,First Class
CA-2015-102281,10/12/2015,10/14/2015,East,Home Office,Office Supplies,Paper,Xerox 205,51.84,24.8832,0,8,First Class
CA-2015-102281,10/12/2015,10/14/2015,East,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,46.9764,0.2,3,First Class
CA-2015-102281,10/12/2015,10/14/2015,East,Home Office,Office Supplies,Art,4009 Highlighters by Sanford,19.9,6.567,0,5,First Class
CA-2015-131457,10/31/2015,11/6/2015,West,Corporate,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,6.7116,0,7,Standard Class
CA-2014-140004,3/21/2014,3/25/2014,East,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,1.2038,0.2,2,Standard Class
CA-2014-140004,3/21/2014,3/25/2014,East,Consumer,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,1.5876,0.2,3,Standard Class
CA-2017-107720,11/6/2017,11/13/2017,East,Home Office,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,12.0276,0,3,Standard Class
US-2017-124303,7/6/2017,7/13/2017,East,Corporate,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,-2.2586,0.7,2,Standard Class
US-2017-124303,7/6/2017,7/13/2017,East,Corporate,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,5.8203,0.2,3,Standard Class
CA-2017-105074,6/24/2017,6/29/2017,East,Consumer,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,6.795,0.2,3,Standard Class
CA-2014-133690,8/3/2014,8/5/2014,West,Consumer,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,-161.875,0.5,2,First Class
CA-2014-133690,8/3/2014,8/5/2014,West,Consumer,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,0.2925,0.2,1,First Class
US-2017-116701,12/17/2017,12/21/2017,Central,Consumer,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,-178.9668,0.8,2,Second Class
CA-2017-126382,6/3/2017,6/7/2017,South,Corporate,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,9.6712,0.2,7,Standard Class
CA-2017-108329,12/9/2017,12/14/2017,West,Consumer,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,44.4768,0.2,4,Standard Class
CA-2017-135860,12/1/2017,12/7/2017,Central,Consumer,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,5.8744,0,4,Standard Class
CA-2017-135860,12/1/2017,12/7/2017,Central,Consumer,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,35.6346,0,2,Standard Class
CA-2017-135860,12/1/2017,12/7/2017,Central,Consumer,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,7.4824,0,4,Standard Class
CA-2017-135860,12/1/2017,12/7/2017,Central,Consumer,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,16.2099,0,9,Standard Class
CA-2017-135860,12/1/2017,12/7/2017,Central,Consumer,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,3.6796,0,1,Standard Class
CA-2015-101007,2/9/2015,2/13/2015,Central,Corporate,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,6.5,0.2,2,Second Class
CA-2015-146262,1/2/2015,1/9/2015,East,Corporate,Office Supplies,Labels,Avery 505,23.68,8.88,0.2,2,Standard Class
CA-2015-146262,1/2/2015,1/9/2015,East,Corporate,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,-244.323,0.5,5,Standard Class
CA-2015-146262,1/2/2015,1/9/2015,East,Corporate,Technology,Phones,Speck Products Candyshell Flip Case,62.982,-14.6958,0.4,3,Standard Class
CA-2015-146262,1/2/2015,1/9/2015,East,Corporate,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,-950.4,0.7,9,Standard Class
CA-2015-146262,1/2/2015,1/9/2015,East,Corporate,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,4.4792,0.2,2,Standard Class
CA-2016-130162,10/28/2016,11/1/2016,West,Consumer,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,26.0568,0,6,Standard Class
CA-2016-130162,10/28/2016,11/1/2016,West,Consumer,Technology,Phones,Adtran 1202752G1,302.376,22.6782,0.2,3,Standard Class
CA-2015-169397,12/24/2015,12/27/2015,East,Consumer,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,1.8148,0.2,2,First Class
CA-2015-169397,12/24/2015,12/27/2015,East,Consumer,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,8.2302,0.2,6,First Class
CA-2015-169397,12/24/2015,12/27/2015,East,Consumer,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,-13.8432,0.7,4,First Class
CA-2015-169397,12/24/2015,12/27/2015,East,Consumer,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,19.0848,0.2,4,First Class
CA-2015-169397,12/24/2015,12/27/2015,East,Consumer,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,-383.9904,0.7,4,First Class
CA-2015-169397,12/24/2015,12/27/2015,East,Consumer,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2.7168,0.2,2,First Class
CA-2015-163055,8/9/2015,8/16/2015,Central,Corporate,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,0.968,0,1,Standard Class
CA-2015-163055,8/9/2015,8/16/2015,Central,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,136.939,0,5,Standard Class
CA-2015-163055,8/9/2015,8/16/2015,Central,Corporate,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,0.2198,0,1,Standard Class
US-2015-145436,2/28/2015,3/4/2015,South,Consumer,Furniture,Chairs,Global Low Back Tilter Chair,161.568,-28.2744,0.2,2,Standard Class
US-2015-145436,2/28/2015,3/4/2015,South,Consumer,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,43.8408,0.2,8,Standard Class
US-2014-156216,9/13/2014,9/17/2014,South,Corporate,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,-12.432,0.7,7,Standard Class
US-2017-100930,4/7/2017,4/12/2017,South,Home Office,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,-102.048,0.45,2,Standard Class
US-2017-100930,4/7/2017,4/12/2017,South,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,-248.2458,0.45,3,Standard Class
US-2017-100930,4/7/2017,4/12/2017,South,Home Office,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,-3.552,0.7,2,Standard Class
US-2017-100930,4/7/2017,4/12/2017,South,Home Office,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,0.0,0.2,3,Standard Class
US-2017-100930,4/7/2017,4/12/2017,South,Home Office,Technology,Accessories,Logitech�P710e Mobile Speakerphone,617.976,-7.7247,0.2,3,Standard Class
CA-2017-160514,11/12/2017,11/16/2017,West,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,4.752,0,2,Standard Class
CA-2016-157749,6/4/2016,6/9/2016,Central,Consumer,Office Supplies,Paper,Xerox 1957,25.92,9.396,0.2,5,Second Class
CA-2016-157749,6/4/2016,6/9/2016,Central,Consumer,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,-356.728,0.6,5,Second Class
CA-2016-157749,6/4/2016,6/9/2016,Central,Consumer,Furniture,Furnishings,Staple-based wall hangings,11.688,-4.6752,0.6,3,Second Class
CA-2016-157749,6/4/2016,6/9/2016,Central,Consumer,Technology,Phones,PureGear Roll-On Screen Protector,31.984,11.1944,0.2,2,Second Class
CA-2016-157749,6/4/2016,6/9/2016,Central,Consumer,Furniture,Tables,KI Conference Tables,177.225,-120.513,0.5,5,Second Class
CA-2016-157749,6/4/2016,6/9/2016,Central,Consumer,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,-2.8308,0.6,3,Second Class
CA-2016-157749,6/4/2016,6/9/2016,Central,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,1.2038,0.2,2,Second Class
CA-2014-131926,6/1/2014,6/6/2014,Central,Home Office,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,580.5394,0,7,Second Class
CA-2014-131926,6/1/2014,6/6/2014,Central,Home Office,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,41.68,0,2,Second Class
CA-2014-131926,6/1/2014,6/6/2014,Central,Home Office,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,23.94,0,6,Second Class
CA-2014-131926,6/1/2014,6/6/2014,Central,Home Office,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,496.0725,0,5,Second Class
CA-2014-131926,6/1/2014,6/6/2014,Central,Home Office,Office Supplies,Paper,Xerox 205,25.92,12.4416,0,4,Second Class
CA-2016-154739,12/10/2016,12/15/2016,West,Consumer,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,28.1372,0.2,2,Second Class
CA-2016-145625,9/11/2016,9/17/2016,West,Consumer,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,3.5767,0,1,Standard Class
CA-2016-145625,9/11/2016,9/17/2016,West,Consumer,Technology,Accessories,Logitech�P710e Mobile Speakerphone,3347.37,636.0003,0,13,Standard Class
CA-2016-146941,12/10/2016,12/13/2016,East,Consumer,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,22.5624,0,6,First Class
CA-2016-146941,12/10/2016,12/13/2016,East,Consumer,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,162.864,0,4,First Class
US-2015-159982,11/28/2015,12/4/2015,Central,Corporate,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,-8.4924,0.6,9,Standard Class
US-2015-159982,11/28/2015,12/4/2015,Central,Corporate,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,-19.5624,0.2,2,Standard Class
US-2015-159982,11/28/2015,12/4/2015,Central,Corporate,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,4.044,0.2,5,Standard Class
US-2015-159982,11/28/2015,12/4/2015,Central,Corporate,Technology,Phones,Logitech Mobile Speakerphone P710e -�speaker phone,647.904,56.6916,0.2,6,Standard Class
CA-2017-163139,12/1/2017,12/3/2017,East,Consumer,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,6.9258,0,3,Second Class
CA-2017-163139,12/1/2017,12/3/2017,East,Consumer,Office Supplies,Storage,Safco Industrial Shelving,221.55,6.6465,0,3,Second Class
CA-2017-163139,12/1/2017,12/3/2017,East,Consumer,Office Supplies,Binders,Acco 3-Hole Punch,17.52,6.132,0.2,5,Second Class
US-2017-155299,6/8/2017,6/12/2017,Central,Corporate,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,-4.466,0.8,2,Standard Class
US-2014-106992,9/19/2014,9/21/2014,Central,Corporate,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,-509.997,0.4,3,Second Class
US-2014-106992,9/19/2014,9/21/2014,Central,Corporate,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,-251.9958,0.4,7,Second Class
CA-2016-125318,6/6/2016,6/13/2016,Central,Consumer,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,28.7196,0.2,4,Standard Class
CA-2015-155040,11/10/2015,11/15/2015,West,Consumer,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,35.156,0,2,Standard Class
CA-2017-136826,6/16/2017,6/20/2017,South,Corporate,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,4.7304,0.2,3,Standard Class
CA-2016-111010,1/22/2016,1/28/2016,East,Consumer,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,0.3024,0,6,Standard Class
US-2017-145366,12/9/2017,12/13/2017,East,Corporate,Office Supplies,Storage,Safco Commercial Shelving,37.208,-7.4416,0.2,1,Standard Class
US-2017-145366,12/9/2017,12/13/2017,East,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,21.591,0.2,3,Standard Class
CA-2017-163979,12/28/2017,1/2/2018,West,Corporate,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,210.4936,0,4,Second Class
CA-2015-155334,7/30/2015,7/31/2015,West,Consumer,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,92.3692,0,7,First Class
CA-2015-155334,7/30/2015,7/31/2015,West,Consumer,Furniture,Furnishings,Regeneration Desk Collection,5.28,2.3232,0,3,First Class
CA-2015-155334,7/30/2015,7/31/2015,West,Consumer,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,4.095,0.2,3,First Class
CA-2017-118136,9/16/2017,9/17/2017,West,Corporate,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,4.0572,0,2,First Class
CA-2017-118136,9/16/2017,9/17/2017,West,Corporate,Office Supplies,Art,Newell 330,5.98,1.5548,0,1,First Class
CA-2017-132976,10/13/2017,10/17/2017,East,Corporate,Office Supplies,Paper,"Post-it �Important Message� Note Pad, Neon Colors, 50 Sheets/Pad",11.648,4.0768,0.2,2,Standard Class
CA-2017-132976,10/13/2017,10/17/2017,East,Corporate,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,5.9072,0.2,4,Standard Class
CA-2017-132976,10/13/2017,10/17/2017,East,Corporate,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,5.9712,0.2,6,Standard Class
CA-2017-132976,10/13/2017,10/17/2017,East,Corporate,Office Supplies,Labels,Avery 489,24.84,8.694,0.2,3,Standard Class
US-2015-161991,9/26/2015,9/28/2015,Central,Consumer,Office Supplies,Binders,Round Ring Binders,2.08,-3.432,0.8,5,Second Class
US-2015-161991,9/26/2015,9/28/2015,Central,Consumer,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,376.11,0.2,7,Second Class
CA-2015-130890,11/2/2015,11/6/2015,West,Consumer,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,51.942,0.2,5,Standard Class
CA-2015-130883,9/26/2015,10/2/2015,West,Consumer,Office Supplies,Paper,Easy-staple paper,141.76,47.844,0.2,5,Standard Class
CA-2015-130883,9/26/2015,10/2/2015,West,Consumer,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,47.96,0.2,5,Standard Class
CA-2015-130883,9/26/2015,10/2/2015,West,Consumer,Office Supplies,Paper,Xerox 216,31.104,10.8864,0.2,6,Standard Class
CA-2016-112697,12/18/2016,12/20/2016,South,Corporate,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,-169.372,0.7,7,Second Class
CA-2016-112697,12/18/2016,12/20/2016,South,Corporate,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,24.316,0.2,2,Second Class
CA-2016-112697,12/18/2016,12/20/2016,South,Corporate,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,-204.3145,0.2,5,Second Class
CA-2016-110772,11/20/2016,11/24/2016,East,Home Office,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,6.6836,0.2,7,Second Class
CA-2016-110772,11/20/2016,11/24/2016,East,Home Office,Office Supplies,Labels,Avery 512,18.496,6.2424,0.2,8,Second Class
CA-2016-110772,11/20/2016,11/24/2016,East,Home Office,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,54.3966,0.2,2,Second Class
CA-2016-110772,11/20/2016,11/24/2016,East,Home Office,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,-48.7032,0.5,3,Second Class
CA-2014-111451,12/26/2014,12/28/2014,West,Corporate,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,78.8592,0.2,8,First Class
CA-2014-111451,12/26/2014,12/28/2014,West,Corporate,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,20.1558,0.2,3,First Class
CA-2014-111451,12/26/2014,12/28/2014,West,Corporate,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,-24.5646,0.2,3,First Class
CA-2014-111451,12/26/2014,12/28/2014,West,Corporate,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,-62.88,0.7,5,First Class
CA-2014-111451,12/26/2014,12/28/2014,West,Corporate,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,9.2988,0.2,3,First Class
CA-2016-142545,10/28/2016,11/3/2016,East,Corporate,Office Supplies,Paper,Xerox 223,32.4,15.552,0,5,Standard Class
CA-2016-142545,10/28/2016,11/3/2016,East,Corporate,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,10.8248,0,8,Standard Class
